"","CK_1","CK_2","CK_3","Cd_1","Cd_2","Cd_3"
"Os02g0681000",558,334,411,639,603,587
"Os02g0301000",475,469,479,564,663,539
"Os02g0182600",36,31,37,47,41,75
"Os02g0686600",934,1003,837,1003,992,963
"Os02g0127900",343,315,220,319,219,283
"Os02g0467600",92,129,241,60,18,6
"Os02g0168700",522,645,430,432,552,625
"Os02g0697800",546,698,500,509,613,699
"Os02g0712000",4138,4087,3639,3575,3463,3292
"Os02g0760500",835,965,564,714,775,717
"Os02g0209100",4958,4838,3665,3468,2975,3113
"Os02g0789100",58,43,46,45,46,37
"Os02g0518100",1262,1022,977,1203,1126,998
"Os02g0704966",168,134,122,195,137,139
"Os02g0497700",867,902,745,797,700,803
"Os02g0168100",2456,2240,1498,1734,1320,1535
"Os02g0744000",8849,8897,11374,17228,21756,21829
"Os02g0145600",415,702,501,563,709,559
"Os02g0711400",145,122,138,81,138,182
"Os02g0664100",842,694,504,590,652,642
"Os02g0196000",757,831,619,761,639,709
"Os02g0157600",364,275,318,351,347,342
"Os02g0242900",210,388,234,201,169,60
"Os02g0215500",25,23,18,33,17,14
"Os02g0581400",2072,1358,1603,2069,2225,2210
"Os02g0810400",426,403,350,355,289,290
"Os02g0137700",644,511,378,647,390,444
"Os02g0244700",349,382,286,279,218,190
"Os02g0720300",453,660,474,489,429,507
"Os02g0601800",13681,12584,12862,12242,14247,13818
"Os02g0741300",1530,1387,1140,1498,1546,1553
"Os02g0301800",395,379,394,523,506,598
"Os02g0823300",1724,1472,1609,1644,1731,1630
"Os02g0105400",35,64,25,36,34,25
"Os02g0543900",0,0,8,16,19,12
"Os02g0533900",5565,5694,4426,4029,4052,3582
"Os02g0818000",67,97,78,41,78,63
"Os02g0830300",378,262,288,370,276,346
"Os02g0829200",2606,2650,2164,2484,2387,2147
"Os02g0317300",576,635,520,504,603,494
"Os02g0136966",52,37,33,23,30,21
"Os02g0664300",6822,6264,5198,4980,4281,4008
"Os02g0102850",186,185,159,298,350,400
"Os02g0810200",18,25,35,60,53,66
"Os02g0787600",742,1042,620,831,1491,1053
"Os02g0770000",2092,2331,1372,1724,1533,1435
"Os02g0199666",168,216,247,283,729,686
"Os02g0690800",1611,1644,1065,1280,1034,1001
"Os02g0122800",5674,6597,5511,4239,6427,5826
"Os02g0164900",2250,2799,2191,1987,1707,1637
"Os02g0174200",799,697,640,688,737,701
"Os02g0801300",20,18,98,25,27,47
"Os02g0281000",4663,3950,3345,4779,4602,4496
"Os02g0136150",98,63,76,99,73,52
"Os02g0608600",1730,1274,2027,2564,2247,1870
"Os02g0635300",18,26,34,43,28,77
"Os02g0734800",22,42,32,34,36,25
"Os02g0717900",235,278,220,202,231,169
"Os02g0448000",14,12,16,38,28,10
"Os02g0712600",77,72,106,46,80,30
"Os02g0134300",2236,2301,1548,1905,1508,1509
"Os02g0651300",8883,6849,7759,7807,10305,9220
"Os02g0121500",2022,1806,1638,2036,2391,2358
"Os02g0733001",42,57,52,36,47,40
"Os02g0228151",10,41,7,11,10,8
"Os02g0650900",91,33,46,10,32,56
"Os02g0194100",4061,3937,2941,2474,1487,1305
"Os02g0208200",3193,2997,2715,2775,2927,2811
"Os02g0829600",3032,3200,2780,4270,4327,5685
"Os02g0210800",645,590,495,493,550,464
"Os02g0142060",26,12,15,25,13,24
"Os02g0260500",381,338,356,423,385,455
"Os02g0569900",6748,18561,9241,9024,1631,497
"Os02g0665800",213,262,215,214,173,88
"Os02g0595100",3441,3427,3399,4002,5905,7027
"Os02g0819700",613,648,529,623,569,609
"Os02g0733900",74,43,48,63,16,22
"Os02g0793500",16,21,8,17,40,31
"Os02g0611000",76,80,54,73,65,88
"Os02g0240100",646,261,1022,288,324,704
"Os02g0716100",532,534,573,906,553,556
"Os02g0329600",1155,1222,1159,1355,1240,1172
"Os02g0684900",262,294,252,279,274,236
"Os02g0291000",240,109,125,233,149,157
"Os02g0617300",331,307,389,372,443,390
"Os02g0516400",14,2,3,6,16,28
"Os02g0521300",7148,6739,5637,5276,4785,4309
"Os02g0680700",3571,3633,3263,4013,4549,4374
"Os02g0519900",44,33,39,36,34,30
"Os02g0534800",2098,2179,1658,1756,1441,1422
"Os02g0510100",1182,1394,1036,1193,1112,1076
"Os02g0703600",37,22,56,41,64,30
"Os02g0272350",12,40,28,16,27,36
"Os02g0117500",152,121,123,188,170,370
"Os02g0290900",20,16,12,14,21,52
"Os02g0668700",36,43,56,38,51,22
"Os02g0720100",20,29,9,28,6,6
"Os02g0113800",1131,1395,1137,1498,1480,1385
"Os02g0733400",37,38,29,63,67,73
"Os02g0797500",11600,11719,8905,10827,9633,9259
"Os02g0761300",37,32,18,42,13,16
"Os02g0735200",7520,10966,5879,6047,6972,4593
"Os02g0116400",14,18,30,14,44,22
"Os02g0286850",73,84,53,44,54,30
"Os02g0735800",725,544,715,1249,1424,1325
"Os02g0793700",4112,4749,3416,4774,4299,4872
"Os02g0738100",200,223,142,92,66,68
"Os02g0177900",4579,4712,4413,4967,5619,5027
"Os02g0692700",4372,7045,4632,3831,4084,3134
"Os02g0745800",138,103,98,131,196,242
"Os02g0170200",582,561,571,558,545,542
"Os02g0197700",20,24,16,20,36,39
"Os02g0470400",1864,2158,1878,1986,1836,1641
"Os02g0578800",1966,2449,1693,1766,1466,1610
"Os02g0730900",116,91,86,107,125,102
"Os02g0775400",455,411,369,421,337,319
"Os02g0117400",2008,2249,1584,1761,1806,1643
"Os02g0826200",253,222,245,307,448,533
"Os02g0171100",19,24,12,10,3,6
"Os02g0259100",3744,4402,3431,3487,3128,3670
"Os02g0194400",10,14,8,19,18,14
"Os02g0204300",3782,3898,3337,3707,4438,4245
"Os02g0149800",8811,9264,8371,9026,9873,8757
"Os02g0122600",474,508,390,341,559,584
"Os02g0271000",20,136,121,68,99,85
"Os02g0179950",633,549,565,605,552,580
"Os02g0814700",3147,3555,2390,2259,1800,1778
"Os02g0696500",146,62,116,76,68,57
"Os02g0491400",2019,1670,1283,1199,1283,1279
"Os02g0620800",196,143,166,222,162,202
"Os02g0187600",304,347,219,291,249,326
"Os02g0160800",47,23,46,78,48,45
"Os02g0554800",435,445,514,529,1042,1058
"Os02g0565400",1157,890,993,1481,1459,1368
"Os02g0766700",883,645,512,626,344,410
"Os02g0606100",1043,904,798,930,960,810
"Os02g0236800",105,140,140,201,278,258
"Os02g0307000",3284,2590,2467,2775,2834,2706
"Os02g0453000",254,307,263,310,289,225
"Os02g0669000",123,158,160,198,164,153
"Os02g0571100",5129,12743,5028,5240,343,104
"Os02g0733200",172,174,171,134,110,155
"Os02g0722800",2261,2348,2126,2195,2298,2007
"Os02g0480200",432,411,356,491,522,553
"Os02g0694400",1184,1169,1118,1131,1302,1249
"Os02g0543100",28,12,25,34,17,23
"Os02g0198400",102,136,65,80,70,59
"Os02g0593500",3916,3563,4440,5839,6540,6471
"Os02g0814600",19,13,14,27,12,28
"Os02g0478600",149,126,105,125,126,96
"Os02g0737401",20,18,41,6,14,6
"Os02g0123500",5229,5269,3721,4760,5092,4528
"Os02g0215400",7,14,12,22,11,34
"Os02g0768600",6511,6218,6423,7217,8302,8288
"Os02g0127600",446,366,366,344,268,336
"Os02g0258000",76,68,76,72,88,129
"Os02g0185200",82,46,34,62,60,34
"Os02g0590700",16,13,10,31,31,45
"Os02g0622300",32,41,23,30,10,12
"Os02g0508100",27,33,38,92,82,105
"Os02g0622100",2194,1997,1545,2051,2275,2069
"Os02g0529600",1152,1392,1305,1456,2036,1946
"Os02g0121300",19860,25675,17557,24560,20405,20511
"Os02g0666300",2197,1881,2001,2380,2824,2635
"Os02g0683500",25,14,17,13,12,18
"Os02g0205500",61,77,66,29,37,15
"Os02g0755900",651,55,22,376,8,208
"Os02g0831500",48,41,42,62,75,32
"Os02g0700300",61,78,66,86,126,107
"Os02g0780600",635,632,484,654,546,541
"Os02g0734400",233,159,276,267,366,270
"Os02g0313900",1611,1682,1694,2064,2038,2054
"Os02g0610800",3006,3921,4256,5094,6798,6850
"Os02g0658400",685,523,593,796,870,801
"Os02g0501350",36,38,14,19,8,16
"Os02g0680400",1761,1807,1403,1538,1270,1200
"Os02g0193900",837,941,864,811,935,947
"Os02g0703300",1026,1457,1271,1275,1622,1260
"Os02g0617600",1733,1509,1775,2603,3007,3074
"Os02g0147100",269,226,164,180,151,125
"Os02g0527300",409,431,405,397,443,434
"Os02g0738400",3139,3277,2914,2360,1628,1831
"Os02g0562100",15,13,17,14,12,28
"Os02g0731700",32,19,22,18,32,40
"Os02g0726400",910,997,851,738,690,736
"Os02g0755600",56,73,109,180,207,242
"Os02g0793200",145,194,147,164,193,186
"Os02g0717800",6417,6425,5080,5274,4730,5291
"Os02g0745200",514,463,478,530,837,638
"Os02g0633200",289,306,231,312,207,206
"Os02g0523100",64,100,60,26,8,13
"Os02g0644700",2763,2574,3080,3104,3865,3842
"Os02g0515200",822,931,743,654,464,641
"Os02g0666700",22,28,20,15,20,26
"Os02g0621100",44,32,39,23,47,36
"Os02g0609500",100,129,129,134,278,237
"Os02g0675700",7,9,15,27,18,70
"Os02g0147700",813,766,655,662,609,805
"Os02g0135300",41,34,38,24,28,24
"Os02g0762400",1206,1440,1081,1176,1577,1508
"Os02g0617800",348,314,357,859,1036,1994
"Os02g0161100",12,10,4,9,2,18
"Os02g0104700",3869,3247,3250,4624,5467,5435
"Os02g0234800",3639,3357,3652,4100,4012,4033
"Os02g0554000",5696,4991,4201,4084,3364,3316
"Os02g0291500",1669,1329,1382,1631,1526,1351
"Os02g0612300",2105,2206,1959,2054,2131,1971
"Os02g0638400",552,700,629,510,725,561
"Os02g0646200",466,652,659,1215,1590,1040
"Os02g0470000",716,588,610,862,952,882
"Os02g0131050",937,470,608,637,644,537
"Os02g0608550",69,87,98,187,149,149
"Os02g0196600",1743,1624,1422,1633,1687,1798
"Os02g0804400",609,720,564,943,1159,1092
"Os02g0717400",10091,8659,7875,8698,8543,8206
"Os02g0584700",415,622,524,622,468,514
"Os02g0319400",127,184,100,192,224,168
"Os02g0106300",142,128,96,180,143,112
"Os02g0212500",78,51,32,66,26,14
"Os02g0163533",51,21,24,54,67,48
"Os02g0661100",132,94,186,75,62,78
"Os02g0708100",3843,3457,2888,3502,3171,3161
"Os02g0125700",2953,3664,3918,5126,5532,5236
"Os02g0177500",1725,2054,1891,2290,2150,2354
"Os02g0803225",307,235,271,211,274,322
"Os02g0131200",1846,1810,1514,1500,1383,1246
"Os02g0520750",638,660,449,634,627,548
"Os02g0173700",458,377,384,418,455,398
"Os02g0299000",107,107,53,97,101,107
"Os02g0614732",99,234,146,119,129,111
"Os02g0764100",24,14,30,46,106,118
"Os02g0116800",73,68,72,86,126,113
"Os02g0489400",2527,2573,2040,2716,1956,2177
"Os02g0282000",3989,4705,3083,2405,1919,1489
"Os02g0700100",252,256,362,478,904,811
"Os02g0745100",157,183,132,380,815,313
"Os02g0317500",224,234,170,278,209,271
"Os02g0729400",645,644,670,1198,1385,1089
"Os02g0769800",1857,1934,2131,1941,2721,2487
"Os02g0265400",1485,2125,1495,1470,1737,1680
"Os02g0148400",979,1008,895,1147,1300,1199
"Os02g0148500",1149,1160,1035,1149,1250,1347
"Os02g0150800",3875,3710,3593,3825,4144,4201
"Os02g0169800",2331,1798,2090,2245,2577,2516
"Os02g0778400",707,827,612,448,366,290
"Os02g0517900",1030,841,847,986,535,568
"Os02g0110200",8,10,7,29,42,66
"Os02g0654100",1100,928,982,1027,996,992
"Os02g0820100",11,12,8,11,4,6
"Os02g0557500",708,694,701,774,830,807
"Os02g0168200",225,163,82,119,12,55
"Os02g0148100",3145,3317,2603,2629,2423,2063
"Os02g0227600",11,28,17,7,5,2
"Os02g0632900",393,440,427,525,470,538
"Os02g0751600",3435,3332,3940,6374,8195,7864
"Os02g0819600",1230,1418,966,795,831,824
"Os02g0724000",8234,8111,8104,8081,10009,9002
"Os02g0718600",96,284,147,148,73,44
"Os02g0212900",36,34,30,64,85,50
"Os02g0516800",140,172,122,110,189,159
"Os02g0777950",59,28,52,96,84,75
"Os02g0282100",279,247,289,352,391,335
"Os02g0255033",9,15,17,6,5,11
"Os02g0234500",5359,4170,4549,4735,4449,4213
"Os02g0303500",14,12,3,12,42,33
"Os02g0173000",223,231,235,261,213,189
"Os02g0787400",23,35,26,14,22,26
"Os02g0768750",1204,943,861,1054,926,1041
"Os02g0237100",17,13,12,41,2,0
"Os02g0139100",413,538,290,178,187,200
"Os02g0581500",1176,1066,1214,1353,1715,1487
"Os02g0186500",402,522,351,362,503,473
"Os02g0828200",1995,1834,1659,2023,2696,2608
"Os02g0801450",14,28,20,16,30,25
"Os02g0664000",1360,953,567,816,632,913
"Os02g0519700",30,53,30,78,63,52
"Os02g0220450",13,26,27,11,15,28
"Os02g0183000",42,37,39,48,23,28
"Os02g0755200",274,315,268,304,258,274
"Os02g0581100",391,388,481,577,989,870
"Os02g0600100",375,312,219,372,239,349
"Os02g0773400",24,23,16,31,7,17
"Os02g0481900",1594,1553,1675,1683,1991,1724
"Os02g0666200",2344,2360,2261,4161,4405,5479
"Os02g0103900",760,701,587,537,532,652
"Os02g0760200",149,144,114,65,33,38
"Os02g0820300",357,350,423,412,474,517
"Os02g0590800",84,97,79,82,89,143
"Os02g0161300",1517,1245,1201,1399,1369,1315
"Os02g0754700",1224,1042,974,1077,1106,1047
"Os02g0332200",1349,1583,1136,1262,1166,1214
"Os02g0745600",3939,4817,3981,3541,4348,3816
"Os02g0706500",420,348,315,360,403,396
"Os02g0612700",94,50,66,69,123,93
"Os02g0813600",83,139,152,127,203,62
"Os02g0778500",114,103,97,108,119,100
"Os02g0282500",180,116,57,78,92,100
"Os02g0191300",4950,3639,2762,1585,1033,1155
"Os02g0538400",80,58,71,80,113,133
"Os02g0807900",52,66,81,37,27,23
"Os02g0810425",40,16,14,27,16,37
"Os02g0190600",1467,1914,2192,2738,3556,3452
"Os02g0190200",153,141,136,141,161,140
"Os02g0109800",1637,1719,1350,1392,1554,1699
"Os02g0290300",3375,3363,3273,3442,3519,3728
"Os02g0518500",29,32,24,35,25,38
"Os02g0233100",393,389,376,394,455,392
"Os02g0313500",1982,1515,1453,1610,1754,1864
"Os02g0216600",376,417,306,228,174,235
"Os02g0208900",1801,1859,1935,2030,2250,2102
"Os02g0180500",245,253,191,218,227,221
"Os02g0194200",2351,2812,2512,2664,3431,3375
"Os02g0437901",183,197,155,211,216,247
"Os02g0779300",17,5,12,16,8,22
"Os02g0152950",24,3,16,15,27,7
"Os02g0150700",596,413,353,597,469,533
"Os02g0138100",7,6,2,11,13,19
"Os02g0266100",1265,1628,1280,1541,1527,1543
"Os02g0290000",1164,1119,1048,1003,1045,949
"Os02g0302200",1069,734,926,1457,1704,1619
"Os02g0780500",37,26,27,40,47,40
"Os02g0516600",3327,3500,3112,3736,3333,2945
"Os02g0539600",10785,8584,9715,11948,13548,13429
"Os02g0232000",102,148,54,83,18,44
"Os02g0598500",65,43,45,84,74,66
"Os02g0190900",464,452,369,459,450,506
"Os02g0674800",3138,3388,3089,3351,3784,3307
"Os02g0269600",18,34,24,19,1,1
"Os02g0198200",133,120,74,87,86,106
"Os02g0632700",107,121,158,154,109,177
"Os02g0771600",750,695,1038,867,851,4369
"Os02g0564300",1717,1712,1635,2295,2726,2562
"Os02g0755000",428,293,374,271,330,322
"Os02g0673600",1589,2007,1424,1177,1052,961
"Os02g0122900",669,540,758,994,1188,1143
"Os02g0503350",10,14,12,8,7,8
"Os02g0798200",706,1038,1033,1757,1962,2149
"Os02g0437200",5546,7339,6108,5524,4697,4151
"Os02g0456000",909,812,775,853,966,1047
"Os02g0602700",0,13,10,15,7,4
"Os02g0705100",2938,2947,2628,2733,2805,2554
"Os02g0205100",202,223,196,151,138,88
"Os02g0108700",547,460,486,524,764,878
"Os02g0607700",104,157,162,91,80,81
"Os02g0532800",155,133,83,164,149,103
"Os02g0572400",12880,9849,12438,10673,14127,13171
"Os02g0617900",100,80,61,93,60,70
"Os02g0665400",2143,2218,1993,1904,2135,1800
"Os02g0683900",484,516,552,479,601,588
"Os02g0130900",671,695,563,618,572,603
"Os02g0512200",124,106,149,156,108,155
"Os02g0796400",73,85,106,94,75,126
"Os02g0528200",57,49,49,69,60,88
"Os02g0763200",2657,3048,2274,1869,1813,1755
"Os02g0164000",33,40,23,8,18,16
"Os02g0753800",1504,1261,984,1276,861,810
"Os02g0792800",7361,9914,7767,7614,9580,8819
"Os02g0102900",64,113,54,64,34,46
"Os02g0230100",688,752,406,478,365,415
"Os02g0150450",45,53,49,51,73,118
"Os02g0807000",251,370,233,266,144,170
"Os02g0578000",4,10,8,12,34,36
"Os02g0173300",20,20,31,21,83,46
"Os02g0780800",721,707,639,672,765,760
"Os02g0804300",774,596,570,719,749,807
"Os02g0187200",400,401,390,405,505,446
"Os02g0542200",895,876,867,880,887,804
"Os02g0117600",320,210,298,425,447,537
"Os02g0162000",61,87,59,33,41,46
"Os02g0715400",323,402,292,468,384,401
"Os02g0162733",723,729,513,610,612,494
"Os02g0163500",77,97,68,73,71,109
"Os02g0803200",941,809,743,843,792,862
"Os02g0439200",43,34,30,87,100,74
"Os02g0130600",13,27,24,44,26,18
"Os02g0529700",86,101,47,50,26,45
"Os02g0803300",1812,2266,2017,927,446,372
"Os02g0527900",460,815,511,440,387,221
"Os02g0109501",54,27,28,25,50,55
"Os02g0567800",63,69,60,72,56,62
"Os02g0709200",1285,1484,1080,1294,1240,1170
"Os02g0608900",1408,1267,1523,1802,2095,2199
"Os02g0530300",387,503,340,250,174,81
"Os02g0818800",170,155,150,240,161,186
"Os02g0639000",2326,2142,1586,2242,1525,1553
"Os02g0822500",5767,5985,5046,5405,5564,5301
"Os02g0536400",182,152,157,176,92,372
"Os02g0555600",168,163,134,154,188,164
"Os02g0697900",78,64,89,113,150,141
"Os02g0135600",1042,1060,857,1131,1026,1104
"Os02g0193300",161,220,127,78,107,143
"Os02g0625300",359,344,327,148,195,197
"Os02g0640700",24,27,26,14,2,2
"Os02g0100700",4291,3996,3625,3942,4068,4311
"Os02g0824300",537,628,440,489,476,506
"Os02g0796300",649,625,577,742,997,936
"Os02g0305800",773,994,751,951,1082,775
"Os02g0131700",3646,3490,3050,3367,3416,3325
"Os02g0233333",396,343,450,368,414,444
"Os02g0742000",13564,12560,10023,11034,9054,9209
"Os02g0166950",148,132,94,83,109,129
"Os02g0657700",1382,1191,1297,1079,1932,1493
"Os02g0687600",322,240,374,449,415,507
"Os02g0781000",33,49,44,56,30,31
"Os02g0640200",564,648,454,522,508,393
"Os02g0582600",2273,5576,2948,1957,1488,1144
"Os02g0747600",749,792,517,914,866,825
"Os02g0638900",2609,2497,2190,1908,2446,2421
"Os02g0830100",7456,7163,6671,7824,8689,8085
"Os02g0321000",231,165,197,177,162,210
"Os02g0570300",66,102,53,65,31,31
"Os02g0644650",46,30,33,27,45,25
"Os02g0717200",76,79,67,129,101,137
"Os02g0805250",58,66,34,86,40,70
"Os02g0638650",22,20,24,18,12,4
"Os02g0738200",176,440,236,231,134,172
"Os02g0591800",1041,850,639,784,626,708
"Os02g0151100",810,799,652,599,623,483
"Os02g0660100",86,128,135,170,396,323
"Os02g0530600",200,121,162,176,147,152
"Os02g0196900",278,269,258,290,277,350
"Os02g0609400",6217,8174,6872,7412,6707,6682
"Os02g0504100",556,701,452,462,516,473
"Os02g0255900",55,33,47,87,145,123
"Os02g0758000",39,28,29,104,24,92
"Os02g0507600",6,8,8,27,60,53
"Os02g0634700",2488,4243,3059,4738,4736,3833
"Os02g0622400",2701,3227,2196,2296,2196,2246
"Os02g0488600",4217,4028,3140,3292,3205,3468
"Os02g0565300",25,33,26,32,24,37
"Os02g0437800",2663,2691,2032,2439,2310,2219
"Os02g0124700",1348,1280,1134,1147,1091,1116
"Os02g0681200",619,1100,941,1152,647,653
"Os02g0475400",417,505,323,542,539,485
"Os02g0753200",485,619,406,430,521,404
"Os02g0730400",17,15,2,14,10,6
"Os02g0676450",14,4,6,16,2,12
"Os02g0331200",174,299,181,143,141,153
"Os02g0252100",3883,4049,3668,4153,4571,4300
"Os02g0824000",257,198,189,307,293,212
"Os02g0526400",43885,40731,30417,18822,12588,11439
"Os02g0791200",580,643,540,687,648,652
"Os02g0273900",15,17,11,17,14,0
"Os02g0760400",290,402,339,384,417,358
"Os02g0577501",81,119,120,211,184,205
"Os02g0673500",645,434,707,835,707,643
"Os02g0533300",95,71,95,86,121,114
"Os02g0695900",37,6,14,21,42,12
"Os02g0754500",120,112,105,114,67,119
"Os02g0461200",497,461,339,386,407,432
"Os02g0140200",301,207,355,302,300,365
"Os02g0448600",518,543,476,490,423,442
"Os02g0717300",1036,1415,1047,1142,1290,1139
"Os02g0796900",243,286,236,227,231,271
"Os02g0288000",352,516,357,297,219,180
"Os02g0465600",39,63,70,40,10,6
"Os02g0297900",8,12,6,19,16,6
"Os02g0191500",312,319,320,253,319,234
"Os02g0503500",177,142,270,109,22,26
"Os02g0221800",767,853,722,653,789,666
"Os02g0280400",3350,3103,3394,4667,5317,5135
"Os02g0553500",322,380,265,305,293,250
"Os02g0189700",135,113,118,120,144,252
"Os02g0175100",408,458,299,422,362,382
"Os02g0611300",468,419,307,357,283,307
"Os02g0294600",2626,2501,2117,2203,1975,1978
"Os02g0612000",1587,1124,1170,1244,1086,1230
"Os02g0190800",2630,2464,2400,2219,3371,2766
"Os02g0674700",795,753,693,759,812,704
"Os02g0170000",2210,1854,2722,3383,5328,4543
"Os02g0720900",319,169,194,264,229,408
"Os02g0743800",106,90,42,58,54,82
"Os02g0754000",3210,3547,2914,3095,3391,2889
"Os02g0755400",398,310,270,221,172,120
"Os02g0152500",2621,2531,2401,2365,2661,2238
"Os02g0538900",78,66,54,42,42,68
"Os02g0517300",5172,4230,4021,4440,4416,4786
"Os02g0196300",2088,2101,1848,1836,1580,1495
"Os02g0613000",662,533,591,646,492,599
"Os02g0736200",1115,1223,473,766,1006,1030
"Os02g0740700",509,820,591,477,216,148
"Os02g0134100",74,88,67,99,29,29
"Os02g0151300",179,157,88,95,18,2
"Os02g0580800",3103,3153,3212,3507,5139,4644
"Os02g0553200",6609,6559,8044,10030,12852,12266
"Os02g0582900",34,148,98,41,39,6
"Os02g0796500",2220,1873,1676,1682,1603,1783
"Os02g0468500",153,136,137,140,178,214
"Os02g0799700",283,318,346,434,757,716
"Os02g0677800",1409,1653,1759,1869,2183,2118
"Os02g0805000",313,305,299,285,332,339
"Os02g0704500",1429,1559,1457,1591,1794,1626
"Os02g0473000",1794,1428,1386,1368,1518,1345
"Os02g0816000",14,4,8,16,12,12
"Os02g0682600",319,292,223,231,254,271
"Os02g0216500",1922,1832,1751,1930,1857,1930
"Os02g0770600",1083,1003,775,872,897,788
"Os02g0686400",573,621,433,470,351,434
"Os02g0161601",80,95,101,178,220,199
"Os02g0106100",15,20,7,46,53,158
"Os02g0184400",1909,1655,1504,1566,1678,1566
"Os02g0515000",2053,1839,2241,2662,3211,3312
"Os02g0574500",1137,648,466,541,624,686
"Os02g0696600",3521,3400,3724,3506,4643,4050
"Os02g0624700",14,4,14,18,17,8
"Os02g0128100",242,252,231,242,275,301
"Os02g0685600",710,693,617,704,711,670
"Os02g0462800",61,39,14,24,14,42
"Os02g0160500",463,533,463,916,970,1325
"Os02g0456800",1091,902,939,1073,1163,1178
"Os02g0820400",134,163,114,183,173,197
