,CK_1,CK_2,CK_3,Cd_1,Cd_2,Cd_3
Os06g0103600,3394,2325,2304,3154,3398,3029
Os06g0133800,21885,22348,22142,28822,30554,31596
Os06g0229300,1164,1078,972,951,992,921
Os06g0196300,1317,948,1598,1822,2388,2824
Os06g0695001,0,0,0,0,0,0
Os06g0156650,0,0,0,0,0,0
Os06g0622500,389,378,388,448,471,438
Os06g0683950,8,4,3,13,8,15
Os06g0250300,0,0,0,0,0,0
Os06g0531000,5,1,0,1,4,4
Os06g0481000,245,155,312,262,355,311
Os06g0138400,1,4,2,3,0,0
Os06g0678200,1296,1145,947,804,844,761
Os06g0636100,1,0,1,4,1,0
Os06g0557200,1,2,1,0,0,0
Os06g0291100,0,0,0,1,0,0
Os06g0687100,2,0,0,0,0,1
Os06g0729500,1605,1318,1619,2256,2918,2885
Os06g0269151,11,16,9,17,12,13
Os06g0489900,6,1,0,1,4,3
Os06g0621600,0,0,0,0,2,1
Os06g0266133,2,0,0,0,0,0
Os06g0560400,162,223,194,202,256,248
Os06g0727950,0,0,0,0,0,0
Os06g0552900,189,300,143,190,439,381
Os06g0286351,4167,3221,3389,4018,3869,3949
Os06g0608500,1400,1637,1095,1280,957,938
Os06g0669275,211,202,215,196,203,235
Os06g0699700,1276,1131,1186,1492,1662,1741
Os06g0199400,2169,1667,2808,2359,5581,4072
Os06g0498800,69,40,100,242,226,189
Os06g0204400,349,250,278,351,382,464
Os06g0310350,0,0,0,0,0,0
Os06g0158500,177,143,129,146,141,134
Os06g0671800,129,99,67,127,80,126
Os06g0238000,226,433,323,266,316,266
ENSRNA049450871,0,0,0,0,0,0
ENSRNA049450845,0,0,0,0,0,0
ENSRNA049450804,0,0,0,0,0,0
ENSRNA049450733,1,1,0,2,0,0
ENSRNA049450721,0,0,0,0,0,0
ENSRNA049450701,0,0,0,0,0,0
ENSRNA049450682,0,0,0,0,0,0
ENSRNA049450674,0,0,0,0,0,0
ENSRNA049450658,0,0,0,0,0,0
ENSRNA049450650,0,0,0,0,0,0
ENSRNA049450626,3,0,0,0,6,0
ENSRNA049450578,0,0,0,0,0,0
ENSRNA049450520,0,0,0,0,0,0
ENSRNA049450453,0,0,0,0,0,0
ENSRNA049472419,4,3,0,2,2,1
ENSRNA049472429,0,0,0,2,0,3
ENSRNA049472455,0,0,0,0,0,0
ENSRNA049472463,0,0,0,0,0,0
ENSRNA049472477,1,7,6,1,5,8
ENSRNA049472487,9,8,6,4,8,15
ENSRNA049472500,0,0,0,0,0,0
ENSRNA049472510,0,0,0,0,0,0
ENSRNA049472523,0,0,0,0,0,0
ENSRNA049472532,0,0,0,0,0,0
ENSRNA049472543,1,0,0,0,0,0
ENSRNA049472556,166,155,113,140,183,236
ENSRNA049472570,30,20,27,29,24,19
ENSRNA049475631,0,0,0,0,0,0
ENSRNA049475619,0,0,0,0,0,0
ENSRNA049475602,0,0,0,0,0,0
ENSRNA049475592,1,0,0,0,0,0
ENSRNA049475575,0,0,0,0,0,0
ENSRNA049465477,0,0,0,0,0,0
ENSRNA049465423,3,3,2,6,2,7
ENSRNA049465412,2,1,2,13,2,2
ENSRNA049465397,0,4,1,3,1,0
ENSRNA049465381,4,2,5,0,7,6
ENSRNA049465362,6,3,4,12,1,1
ENSRNA049465347,9,2,6,3,8,3
ENSRNA049465332,4,7,2,12,8,3
ENSRNA049465309,0,0,0,0,0,0
Os05g0167600,0,0,0,0,0,0
Os05g0433900,0,0,0,0,0,0
Os05g0400800,1043,1001,839,839,830,869
Os05g0533450,24,15,11,20,1,4
Os05g0592350,0,0,0,0,0,0
Os05g0502150,0,0,0,0,0,0
Os05g0127200,22,38,42,44,62,98
Os05g0451100,278,269,353,359,426,356
Os05g0237100,782,719,726,841,1072,908
Os05g0465400,0,0,0,0,0,0
Os05g0447500,293,277,303,305,316,268
Os05g0214100,623,615,623,863,882,794
Os05g0445100,22,33,18,17,4,10
Os05g0503100,1,2,0,1,0,0
Os05g0116800,0,0,0,0,0,0
Os05g0144300,1970,1637,1545,1686,1722,1737
Os05g0169900,0,0,0,0,0,0
Os05g0391200,156,199,151,193,171,162
Os05g0418000,4667,4835,3669,3626,3504,3053
Os05g0150400,467,543,436,489,476,425
Os05g0579200,16,10,16,19,30,30
Os05g0190000,127,138,190,262,489,469
Os05g0324100,50,45,53,79,105,92
Os05g0378900,669,761,634,729,698,630
Os05g0127300,353,494,365,276,171,196
Os05g0205050,182,183,156,118,105,98
Os05g0258000,0,0,0,0,0,0
Os05g0258501,0,0,0,0,0,0
Os05g0486200,558,752,598,663,647,585
Os05g0519600,1212,897,785,1269,1318,1112
Os05g0230501,0,0,0,0,0,0
Os05g0403400,78,85,89,101,92,99
Os05g0588700,164,119,95,98,80,73
Os05g0519000,323,530,460,386,424,329
Os05g0436400,1719,1841,1459,1537,1387,1328
Os05g0386201,8,3,3,3,6,10
Os05g0415900,0,0,0,0,0,0
Os05g0475625,0,0,0,0,0,3
Os05g0354300,816,635,595,713,702,773
Os05g0577800,151,106,104,165,144,148
Os05g0115600,0,0,0,0,0,0
Os05g0159501,1,2,0,0,0,0
Os05g0444500,12,8,11,3,15,7
Os05g0441750,3,1,1,0,3,1
Os05g0379300,0,2,0,0,0,0
Os05g0566500,828,995,710,898,827,826
Os05g0574550,1,0,0,3,2,3
Os05g0484000,0,0,0,0,0,0
Os05g0557000,865,902,720,877,681,793
Os05g0414200,513,504,466,352,437,390
Os05g0510932,0,0,0,0,0,0
Os05g0104150,0,2,2,0,1,2
Os05g0449200,20,17,30,18,42,49
Os05g0492500,139,104,112,134,117,171
Os05g0474600,2937,2399,2186,2202,2287,2232
Os05g0587200,995,752,754,1157,1092,1050
Os05g0148600,610,519,502,571,713,753
Os05g0513400,1297,1171,954,843,753,693
Os05g0390550,1,6,0,1,5,3
Os05g0530300,264,298,278,285,349,309
Os05g0377600,0,0,0,0,0,0
Os05g0346100,614,552,507,461,571,564
Os05g0581800,3107,3321,2644,2865,3077,2868
Os05g0486100,1732,2054,2073,1669,2191,1472
Os05g0531100,9,12,0,10,1,9
Os05g0434600,0,0,0,1,2,6
Os05g0522500,1975,2121,1773,1783,1982,1734
Os05g0568000,893,1038,938,1389,1434,1166
Os05g0431333,0,0,0,0,0,0
Os05g0420900,16,16,19,27,20,19
Os05g0423400,21,23,12,20,29,24
Os05g0251900,0,0,0,0,0,0
Os05g0305300,80,73,79,70,89,72
Os05g0433800,0,0,0,0,0,0
Os05g0487100,0,0,0,0,0,0
Os05g0153200,1,0,1,4,3,1
Os05g0530350,0,0,0,2,0,6
Os05g0489800,17,16,25,9,10,14
Os05g0457800,90,97,102,107,95,74
Os05g0458600,1,3,0,4,0,2
Os05g0148700,1296,953,876,1226,1264,1408
Os05g0362000,26,33,13,11,14,17
Os05g0401050,0,0,0,0,0,0
Os05g0363600,86,49,39,54,47,41
Os05g0375400,896,562,796,365,862,642
Os05g0318100,0,0,0,0,0,0
Os05g0399700,11,3,2,2,1,3
Os05g0170200,36,9,9,21,9,16
Os05g0153400,53,40,56,52,85,68
Os05g0128200,5766,8060,6672,5917,5813,5781
Os05g0107700,1328,1583,1277,1465,1501,1370
Os05g0445000,0,0,0,1,0,0
Os05g0493400,0,1,0,0,0,0
Os05g0468750,12,5,7,9,0,5
Os05g0252801,0,0,0,0,0,0
Os05g0561400,0,0,0,0,0,0
Os05g0302916,1,0,0,0,3,0
Os05g0593550,188,88,110,117,90,103
Os05g0491800,0,0,0,0,0,0
Os05g0506450,0,0,0,0,0,0
Os05g0273500,157,108,92,141,131,181
Os05g0553000,7,8,6,8,7,7
Os05g0537700,32,50,18,40,22,19
Os05g0138300,5145,5290,3804,4200,4408,3210
Os05g0472400,0,0,0,0,0,0
Os05g0357850,113,67,95,119,89,113
Os05g0460475,4,7,4,9,5,6
Os05g0549000,1232,1325,1082,1034,1085,1215
Os05g0359700,27,43,40,37,54,42
Os05g0466200,6,4,7,9,7,3
Os05g0461000,699,788,510,529,463,405
Os05g0202300,34,28,26,26,20,28
Os05g0566800,27,28,30,51,37,58
Os05g0143550,5,7,1,5,3,3
Os05g0373400,248,128,164,196,239,211
Os05g0464200,137,168,87,90,91,66
Os05g0382550,23,26,16,18,8,12
Os05g0155450,0,3,1,2,0,1
Os05g0465900,0,0,1,0,0,0
Os05g0481400,166,168,153,194,257,252
Os05g0490000,399,351,350,429,266,372
Os05g0159000,2099,2176,1730,2113,1854,1738
Os05g0533700,1301,1553,1065,1205,1139,1165
Os05g0535100,25,20,20,22,10,9
Os05g0147400,1218,1134,850,984,889,980
Os05g0382400,0,1,0,3,0,0
Os05g0501200,46,57,58,128,162,131
Os05g0283200,0,0,0,0,0,0
Os05g0155601,3269,2977,2602,2587,2543,2444
Os05g0555900,59,58,40,60,42,45
Os05g0508300,675,726,462,390,237,228
Os05g0180600,1582,1415,1190,1312,1383,1389
Os05g0459000,288,346,274,258,215,293
Os05g0542500,1089,37,5,86,0,1
Os05g0437050,0,0,0,0,0,0
Os05g0347000,978,1013,994,1222,1446,1431
Os05g0559000,0,0,0,0,0,0
Os05g0548900,24,23,42,146,99,118
Os05g0144800,248,300,277,283,294,264
Os05g0436900,0,0,0,0,0,0
Os05g0419050,5,7,6,2,5,7
Os05g0393400,1631,1511,1308,1855,1776,1950
Os05g0100750,159,134,154,187,245,256
Os05g0121850,0,0,0,0,0,0
Os05g0148400,0,0,0,0,0,0
Os05g0553700,879,824,760,788,938,1004
Os05g0468100,0,0,0,0,0,0
Os05g0176400,4,5,1,0,3,4
Os05g0478200,677,900,636,636,573,537
Os05g0565000,92,111,72,68,50,60
Os05g0317550,0,0,0,0,0,0
Os05g0460700,41,44,37,46,68,77
Os05g0401000,194,189,155,168,106,105
Os05g0328901,0,0,0,0,0,0
Os05g0389900,8,10,8,10,9,7
Os05g0341600,386,319,354,324,401,374
Os05g0293600,0,0,1,1,0,0
Os05g0426350,2,2,1,4,3,4
Os05g0307300,0,0,0,0,0,0
Os05g0181100,0,0,0,0,0,0
Os05g0514200,305,248,276,264,318,304
Os05g0151000,3,3,0,4,1,5
Os05g0371133,5,3,5,4,4,2
Os05g0469450,0,0,0,0,0,0
Os05g0412000,671,773,627,752,773,909
Os05g0436100,0,0,1,2,1,1
Os05g0218100,0,3,0,4,4,3
Os05g0140100,1,2,10,5,4,5
Os05g0479475,12,4,5,10,11,24
Os05g0172800,8,10,13,15,12,13
Os05g0223000,549,857,578,653,518,486
Os05g0581300,37,32,20,36,40,25
Os05g0461200,0,0,0,0,0,0
Os05g0279600,216,194,204,210,203,237
Os05g0455800,608,678,476,598,464,471
Os05g0386900,86,91,80,105,94,106
Os05g0541301,21,19,17,15,17,12
Os05g0270400,178,219,183,176,222,156
Os05g0279850,0,0,0,0,0,0
Os05g0585900,4095,3976,3409,4222,4302,4306
Os05g0105100,3,1,3,6,8,3
Os05g0195500,0,0,0,0,0,0
Os05g0392300,634,591,589,601,639,627
Os05g0469600,0,0,0,0,0,0
Os05g0165450,1,1,0,0,0,0
Os05g0375100,0,0,0,0,0,0
Os05g0556900,912,1043,799,1035,735,913
Os05g0382900,79,39,102,132,325,304
Os05g0350900,0,1,0,1,0,0
Os05g0566700,68,68,90,162,191,169
Os05g0509400,380,422,350,406,397,334
Os05g0474800,616,923,762,453,363,382
Os05g0123300,28,27,40,23,28,45
Os05g0178900,154,148,141,154,171,176
Os05g0402800,1600,1605,1321,1210,1266,1230
Os05g0350150,0,0,0,0,0,0
Os05g0397650,1564,1596,1203,1136,1143,1136
Os05g0500500,38,40,35,39,81,43
Os05g0115650,0,0,0,0,0,0
Os05g0511216,0,0,0,0,0,0
Os05g0205100,0,0,2,0,0,0
Os05g0216950,1,7,3,2,1,0
Os05g0416400,0,0,0,0,0,0
Os05g0465250,0,0,2,3,0,2
Os05g0527000,34,22,2,19,2,7
Os05g0237501,0,0,0,0,0,0
Os05g0179900,2,3,2,0,0,1
Os05g0270875,0,0,0,0,0,0
Os05g0467000,772,1010,734,536,352,444
Os05g0389500,1082,1117,964,1120,1111,999
Os05g0524100,174,124,163,184,375,313
Os05g0452800,13,11,15,8,23,12
Os05g0178100,0,0,0,0,0,0
Os05g0378800,654,652,523,597,577,637
Os05g0277300,758,664,699,874,792,904
Os05g0376600,2,3,5,2,4,6
Os05g0491500,1580,1522,1627,1745,1958,1887
Os05g0409100,3,0,1,2,7,4
Os05g0249800,0,0,0,0,0,0
Os05g0212400,907,855,817,786,875,830
Os05g0163500,38,15,22,17,18,21
Os05g0300700,1579,1740,1259,1302,1316,1394
Os05g0212150,0,0,0,0,0,0
Os05g0561900,15,19,8,13,11,2
Os05g0567100,3210,4701,2981,2747,2110,2387
Os05g0140600,83,106,98,117,126,134
Os05g0575000,122,97,50,32,12,3
Os05g0187000,1903,2081,1424,1671,1392,1467
Os05g0302600,281,314,291,286,454,441
Os05g0357500,0,0,0,0,1,0
Os05g0545200,0,0,0,0,0,0
Os05g0570200,0,0,0,0,0,0
Os05g0296600,49,66,32,54,42,49
Os05g0156401,502,617,386,396,369,381
Os05g0578100,435,521,428,410,952,1127
Os05g0596300,0,0,0,0,0,0
Os05g0366000,9,9,2,7,8,3
Os05g0408900,281,186,406,360,424,305
Os05g0561500,356,325,263,227,250,277
Os05g0513900,71,103,31,61,74,69
Os05g0413000,15,15,6,5,6,13
Os05g0553800,185,256,127,183,164,146
Os05g0272632,0,0,0,0,0,0
Os05g0196600,0,0,0,0,0,0
Os05g0597200,709,784,643,696,815,790
Os05g0512000,8,4,3,4,7,4
Os05g0478400,0,0,0,0,0,0
Os05g0501001,5,11,5,13,11,11
Os05g0560750,0,0,0,0,0,0
Os05g0125350,20,5,13,7,10,2
Os05g0562800,0,0,3,0,0,0
Os05g0561600,1246,1292,976,1024,937,836
Os05g0141100,0,2,4,4,4,4
Os05g0424000,173,161,133,152,188,206
Os05g0123150,0,1,0,4,0,2
Os05g0117500,193,283,168,157,193,148
Os05g0446500,741,736,719,696,813,909
Os05g0539400,1800,1550,1495,1491,1542,1517
Os05g0117600,1561,1427,1114,1232,1095,1136
Os05g0408200,2239,2386,1957,1644,1646,1414
Os05g0125000,1220,1210,1009,983,1034,989
Os05g0169200,59,20,16,48,13,53
Os05g0333150,0,0,0,0,0,0
Os05g0468550,0,0,0,0,0,0
Os05g0368350,0,0,0,0,0,0
Os05g0132100,144,128,256,153,182,186
Os05g0110700,124,123,97,113,108,76
Os05g0443500,338,287,231,195,253,230
Os05g0470900,14,7,10,7,0,4
Os05g0111100,76,66,58,77,64,93
Os05g0273800,55,46,73,59,79,68
Os05g0594750,0,0,2,0,0,1
Os05g0411150,0,0,0,0,0,0
Os05g0457300,0,0,0,0,0,0
Os05g0579500,47,42,73,87,127,128
Os05g0196500,1199,1136,1024,1162,1209,1239
Os05g0584900,9,15,18,7,2,0
Os05g0145650,1,0,0,1,0,1
Os05g0305150,0,0,0,1,0,2
Os05g0430400,1659,1377,1642,2181,2469,2509
Os05g0373300,327,405,289,224,159,188
Os05g0525400,0,0,0,0,0,0
Os05g0182600,182,97,63,120,91,118
Os05g0387800,0,0,0,0,0,0
Os05g0176800,0,0,0,0,0,0
Os05g0145300,336,262,304,292,335,341
Os05g0574900,0,0,0,0,0,0
Os05g0256000,806,867,709,794,723,712
Os05g0519400,2986,3169,1976,2475,2047,2126
Os05g0586900,641,706,773,970,1390,1273
Os05g0419100,452,491,472,443,485,440
Os05g0414100,614,772,517,537,530,501
Os05g0299250,8,13,14,16,22,8
Os05g0392900,3,0,0,0,1,0
Os05g0256250,0,0,0,0,0,0
Os05g0494050,1,0,1,2,0,0
Os05g0395600,0,0,0,0,0,0
Os05g0323400,44,35,17,24,12,20
Os05g0456900,0,0,0,0,0,0
Os05g0358400,127,137,102,136,112,138
Os05g0357800,1120,985,1005,1086,1190,1180
Os05g0106800,1,0,1,0,0,1
Os05g0381700,1184,1004,1002,918,973,989
Os05g0327000,119,126,130,179,168,182
Os05g0426300,578,558,505,526,515,539
Os05g0105900,946,1009,1195,1352,1577,1639
Os05g0241300,1,0,0,1,0,0
Os05g0151700,8,7,16,6,7,6
Os05g0144000,342,350,296,321,272,264
Os05g0142500,15,9,8,9,2,6
Os05g0390000,67,88,139,141,225,175
Os05g0158700,40,33,40,50,53,46
Os05g0249500,0,0,0,0,0,0
Os05g0541700,888,731,759,932,1565,1369
Os05g0135500,0,5,1,3,0,0
Os05g0385650,0,0,0,0,0,0
Os05g0561000,0,0,0,0,0,0
Os05g0307400,767,906,757,839,771,853
Os05g0552550,0,0,0,0,0,0
Os05g0272200,0,0,0,1,1,0
Os05g0595800,0,2,0,0,0,0
Os05g0215800,372,320,306,313,301,301
Os05g0404901,0,2,0,0,1,0
Os05g0490100,196,206,187,231,194,222
Os05g0505383,32,32,17,26,27,32
Os05g0491400,3,2,0,2,0,0
Os05g0257100,435,295,308,285,351,340
Os05g0145600,524,470,435,474,511,541
Os05g0196700,0,0,0,0,0,0
Os05g0366800,0,0,0,0,0,0
Os05g0181902,17,10,15,13,3,5
Os05g0144400,3254,2998,2614,2685,3070,2788
Os05g0315100,923,681,624,861,987,950
Os05g0381900,0,0,0,0,0,0
Os05g0584200,2112,3125,2155,3270,2957,2578
Os05g0345700,0,0,0,0,0,0
Os05g0388400,274,267,227,342,340,401
Os05g0425301,0,0,0,3,3,2
Os05g0114050,0,0,0,0,0,0
Os05g0175800,15,13,15,7,9,14
Os05g0351500,133,131,114,151,144,136
Os05g0561800,144,172,109,141,99,84
Os05g0404600,167,171,126,119,114,89
Os05g0109825,65,124,112,97,84,73
Os05g0312201,0,0,0,1,0,0
Os05g0457000,0,0,0,0,0,0
Os05g0193600,22,32,26,12,32,22
Os05g0559800,0,0,1,0,0,0
Os05g0302700,2377,2533,1922,2200,1959,2080
Os05g0243100,183,154,108,176,219,203
Os05g0182100,1,2,0,2,0,1
Os05g0512400,136,125,111,121,99,126
Os05g0591450,0,0,0,0,0,0
Os05g0467300,1347,1791,1469,1809,1734,1624
Os05g0498700,3553,4252,3573,3916,4673,3975
Os05g0370200,143,131,172,227,314,326
Os05g0195101,124,186,139,238,238,160
Os05g0362600,3,1,1,0,0,2
Os05g0290000,0,0,0,0,0,0
Os05g0511800,1,0,0,0,0,2
Os05g0528101,0,0,0,0,0,0
Os05g0198700,40,65,42,61,58,62
Os05g0143600,2,0,0,0,1,0
Os05g0149600,6588,6410,5436,5968,6072,5569
Os05g0346901,5,14,3,6,7,6
Os05g0292200,1212,1410,1211,1392,1420,1398
Os05g0500000,0,0,0,0,0,0
Os05g0568900,2052,1975,1962,2487,3128,3195
Os05g0368700,0,0,0,0,0,0
Os05g0575400,131,120,104,92,134,104
Os05g0551700,2,0,1,1,1,1
Os05g0583100,17,6,5,12,0,9
Os05g0297850,0,0,0,0,0,0
Os05g0166525,0,0,0,0,0,0
Os05g0129250,0,0,0,0,0,0
Os05g0124800,0,0,0,0,0,0
Os05g0421100,0,0,0,0,0,0
Os05g0169000,1327,1336,1006,1100,1031,985
Os05g0166600,0,0,1,0,0,0
Os05g0426200,14289,16594,13230,12794,10988,9736
Os05g0255800,30,22,12,34,17,39
Os05g0302750,0,0,0,0,0,0
Os05g0564350,8,9,3,5,1,3
Os05g0443400,726,803,699,487,517,411
Os05g0515600,0,0,0,0,0,0
Os05g0199700,849,612,1155,1175,1631,1516
Os05g0459200,4,5,4,3,9,7
Os05g0370900,2,0,0,0,0,0
Os05g0562000,802,649,874,951,1130,1254
Os05g0203800,18,19,21,19,13,17
Os05g0160000,232,228,209,235,171,173
Os05g0573500,7,13,10,5,5,17
Os05g0355500,1554,1573,1265,1622,1433,1371
Os05g0154700,1684,1536,1313,1339,1318,1201
Os05g0380300,777,645,807,849,1061,1012
Os05g0263500,36,37,40,41,48,45
Os05g0469812,0,0,0,0,0,0
Os05g0460000,292,101,63,244,18,73
Os05g0246600,28,34,38,51,52,82
Os05g0529600,0,4,0,0,3,4
Os05g0198200,149,198,97,141,182,131
Os05g0210400,0,0,0,0,0,0
Os05g0365200,22,13,14,24,19,21
Os05g0516400,1,1,0,0,2,0
Os05g0135750,0,0,0,0,0,0
Os05g0396900,3,0,3,4,7,6
Os05g0349600,0,0,0,0,0,0
Os05g0130100,1192,1045,855,574,875,661
Os05g0389800,25,16,9,17,0,11
Os05g0122400,10,10,10,4,7,8
Os05g0364550,0,0,0,0,0,0
Os05g0527600,0,0,0,0,0,0
Os05g0138000,4,0,1,1,0,0
Os05g0404700,0,1,1,0,2,0
Os05g0494600,2,2,0,2,0,0
Os05g0526900,37,8,13,15,11,27
Os05g0104650,329,198,211,284,284,359
Os05g0396000,0,0,0,0,0,0
Os05g0452500,375,293,449,634,518,585
Os05g0501400,4,5,0,2,0,2
Os05g0580000,201,276,152,153,145,95
Os05g0409300,1553,1585,1345,1327,1492,1388
Os05g0429802,0,0,0,0,0,0
Os05g0128000,47,60,35,35,23,53
Os05g0531600,0,0,0,0,0,0
Os05g0585450,0,0,0,0,0,0
Os05g0154800,8,12,4,8,7,6
Os05g0418901,0,0,0,0,0,0
Os05g0555600,880,797,732,910,1070,1008
Os05g0405400,3,2,2,2,1,3
Os05g0132500,627,620,480,502,577,550
Os05g0468600,0,0,0,0,0,0
Os05g0491700,0,1,1,0,2,1
Os05g0121725,0,0,0,0,0,0
Os05g0480000,1206,1221,1814,2345,3481,3592
Os05g0537100,2001,3161,2340,1365,1188,974
Os05g0110000,274,390,355,329,245,225
Os05g0213500,1419,1689,1391,1221,1549,1337
Os05g0408800,0,0,0,0,0,0
Os05g0365250,0,0,0,0,0,0
Os05g0410100,0,0,0,0,0,0
Os05g0521650,0,0,0,0,0,0
Os05g0381600,42,36,55,27,53,62
Os05g0574700,278,274,165,254,174,191
Os05g0533800,20,35,16,20,10,13
Os05g0128900,0,0,0,0,0,0
Os05g0104200,87,64,56,25,1,4
Os05g0574300,464,441,439,630,602,589
Os05g0534100,31,40,29,70,51,87
Os05g0591550,22,14,24,19,22,22
Os05g0363533,0,2,1,2,2,0
Os05g0440800,34,37,34,39,40,40
Os05g0149850,0,0,0,0,0,0
Os05g0114600,192,213,161,175,174,144
Os05g0289700,0,0,0,0,0,0
Os05g0332000,0,0,0,0,0,0
Os05g0310800,102,76,70,97,81,74
Os05g0153132,0,0,0,0,0,2
Os05g0236600,0,0,0,0,0,0
Os05g0429500,490,360,771,721,1254,1298
Os05g0579800,33,27,33,38,31,36
Os05g0518300,0,0,0,1,0,0
Os05g0157600,126,171,93,100,105,128
Os05g0535566,75,45,31,29,19,28
Os05g0496400,5,7,6,1,4,11
Os05g0476400,0,0,0,0,0,0
Os05g0367100,80,100,95,114,85,116
Os05g0508750,2,2,0,0,0,0
Os05g0122001,0,0,0,0,0,0
Os05g0261700,2369,2298,1788,1414,1029,325
Os05g0358101,0,0,0,0,0,0
Os05g0512100,1,0,2,0,0,0
Os05g0108600,0,0,0,0,0,0
Os05g0506950,0,0,0,0,0,0
Os05g0497300,1531,1746,1926,1506,1630,1367
Os05g0209600,1,2,2,4,0,5
Os05g0200500,366,317,385,433,416,460
Os05g0523100,0,0,1,0,0,0
Os05g0137100,0,1,0,0,0,1
Os05g0374000,90,71,72,109,125,126
Os05g0124600,0,0,0,0,0,5
Os05g0146100,19,12,11,17,14,19
Os05g0501800,0,0,0,0,0,0
Os05g0495650,12,13,8,16,8,10
Os05g0232500,581,568,481,448,395,393
Os05g0464550,0,0,0,0,0,0
Os05g0130300,140,152,149,165,126,85
Os05g0577150,0,0,0,0,0,0
Os05g0144200,117,140,97,105,130,117
Os05g0423500,741,943,1028,775,1218,927
Os05g0525900,97,58,123,86,161,97
Os05g0162000,49,64,44,31,16,20
Os05g0120050,0,0,0,0,0,0
Os05g0458300,0,0,0,0,0,0
Os05g0136400,162,143,164,236,224,243
Os05g0421000,0,0,0,0,0,0
Os05g0164000,0,0,0,0,0,0
Os05g0477600,28,7,15,1,1,0
Os05g0304600,966,1270,1341,2705,3887,3396
Os05g0353200,45,16,29,33,32,61
Os05g0587400,362,372,367,345,340,401
Os05g0338933,0,0,7,3,4,3
Os05g0573700,6103,5302,5370,8635,8065,7822
Os05g0325000,0,0,0,0,0,0
Os05g0320100,134,134,144,162,161,140
Os05g0477666,0,0,0,0,0,0
Os05g0349000,189,157,153,187,191,219
Os05g0568100,326,157,117,216,167,216
Os05g0368100,6,2,10,3,0,1
Os05g0329200,0,0,0,0,0,0
Os05g0428400,0,0,0,0,0,0
Os05g0546800,888,895,750,863,1088,917
Os05g0112101,8,10,13,7,7,3
Os05g0423701,79,75,48,47,62,85
Os05g0426400,7,1,10,4,12,19
Os05g0364700,0,0,0,0,0,0
Os05g0479900,70,107,71,56,77,64
Os05g0143400,206,196,141,235,329,296
Os05g0241400,52,54,56,73,57,71
Os05g0498900,69,58,66,73,97,107
Os05g0400500,1,0,1,0,0,0
Os05g0404000,354,294,277,448,379,401
Os05g0487300,94,48,81,118,213,261
Os05g0296530,562,580,426,564,565,548
Os05g0585601,0,0,0,0,0,0
Os05g0361700,2,1,0,2,0,0
Os05g0496200,7382,6979,9707,13315,15489,13833
Os05g0504800,0,0,0,0,0,0
Os05g0251700,0,0,0,0,0,0
Os05g0506200,1854,1659,1505,1716,1802,1828
Os05g0239350,13,12,8,23,24,42
Os05g0198100,0,0,0,0,0,0
Os05g0485800,0,0,0,0,0,0
Os05g0397800,815,715,643,692,646,630
Os05g0415200,65,74,60,76,96,89
Os05g0419500,673,787,514,791,622,592
Os05g0563550,1,0,0,0,0,1
Os05g0582450,0,1,1,0,0,1
Os05g0536800,190,277,226,302,358,311
Os05g0215500,18,13,8,17,10,11
Os05g0161200,936,898,829,761,843,803
Os05g0513350,208,239,207,178,240,216
Os05g0182000,116,142,104,104,136,144
Os05g0440900,1,3,6,7,9,18
Os05g0557700,3172,3244,2993,2029,2040,1919
Os05g0577500,11,30,26,23,10,2
Os05g0316100,144,176,120,155,157,132
Os05g0580800,14,21,11,9,9,6
Os05g0593800,2274,2487,2014,1931,2051,1982
Os05g0280600,0,0,0,0,0,0
Os05g0393700,128,114,95,121,127,114
Os05g0100700,51,49,43,62,79,59
Os05g0367200,27,31,26,25,31,38
Os05g0221400,1158,1122,920,973,981,987
Os05g0552400,0,0,0,0,0,0
Os05g0113400,864,632,666,1380,1566,1841
Os05g0518101,0,0,0,0,0,0
Os05g0207700,6,11,10,3,1,7
Os05g0144150,0,0,0,2,0,0
Os05g0207400,14,25,21,25,24,59
Os05g0420600,3186,2759,2096,1899,1239,1360
Os05g0478000,7,6,10,4,16,17
Os05g0429400,1210,1734,1222,1130,1463,1147
Os05g0172400,1,2,0,0,0,0
Os05g0440100,24,17,25,17,15,12
Os05g0441500,2011,1782,2918,2992,3436,3528
Os05g0168300,1161,1019,810,1138,1329,1618
Os05g0295200,853,774,814,874,928,883
Os05g0316133,0,0,0,0,0,0
Os05g0359833,15,19,12,15,20,9
Os05g0399200,50,59,42,62,22,44
Os05g0473300,3,0,2,4,0,2
Os05g0567400,1771,1597,1509,1601,1357,1573
Os05g0114500,131,131,107,127,99,155
Os05g0235600,0,0,0,0,0,0
Os05g0521900,2,0,2,0,4,3
Os05g0132650,0,0,0,0,0,0
Os05g0416701,0,0,0,0,0,0
Os05g0443300,2244,2274,1761,1785,1631,1511
Os05g0351200,0,0,0,0,0,0
Os05g0467150,0,0,0,0,0,0
Os05g0274300,926,946,763,892,1041,822
Os05g0168800,23,15,10,20,16,20
Os05g0527700,0,0,0,0,0,0
Os05g0108450,15,23,17,17,4,17
Os05g0147100,437,442,416,391,316,348
Os05g0535800,836,714,941,1121,1839,1740
Os05g0476200,4,5,9,10,3,4
Os05g0477300,2553,3207,2460,2738,2507,2432
Os05g0528500,0,1,0,0,1,0
Os05g0583500,691,673,583,559,576,603
Os05g0415800,0,0,0,0,0,0
